1.7	22.2
-26.2	82.1
-32.7	-2.1
50.3	-56.7
50.9	33.5
45.5	23.7
-84.0	-75.2
0.6	85.6
73.6	98.0
-51.9	-36.8
-60.2	63.7
41.3	1.0
-96.8	88.4
-3.0	-49.8
-3.1	-51.3
-11.1	75.2
45.0	84.7
-95.5	4.3
79.8	-60.2
8.3	-64.5
-97.8	-65.3
-37.2	-86.7
55.9	78.9
-19.9	-34.3
-0.7	-12.5
69.3	-11.8
17.9	7.5
96.7	-55.0
94.9	45.1
-81.5	-72.4
57.0	16.5
81.5	-79.4
3.1	78.5
75.7	99.2
-59.9	-3.8
-89.7	-39.8
49.8	80.2
-23.5	-44.9
-22.5	90.7
34.3	99.2
-66.6	-95.2
94.4	-6.6
44.3	66.9
-88.5	24.4
-26.5	-3.7
-68.7	-94.3
-41.1	92.0
71.0	-1.4
-13.1	-96.8
-11.5	29.7
-53.0	-3.9
88.0	-95.9
-73.9	-4.3
66.9	-54.6
-49.3	-37.7
32.1	-51.9
9.0	-75.0
72.0	-86.8
-20.2	-74.8
-83.2	91.6
-47.9	-48.2
-37.2	98.6
67.0	-54.4
52.1	69.2
-99.2	35.3
5.5	49.9
-95.9	39.8
-30.7	41.7
20.0	21.1
78.8	29.4
-18.5	94.9
-73.8	-68.2
-90.8	4.2
30.3	-78.0
39.3	29.4
-42.0	47.5
64.8	16.9
11.0	74.8
-9.1	-29.5
-75.2	21.0
-92.5	-40.1
-24.7	-36.3
-71.6	-64.6
77.4	20.8
-85.9	24.7
-57.1	-51.3
-51.3	48.6
56.7	-51.4
81.4	32.6
14.0	16.2
-31.0	-41.2
-4.8	29.4
44.6	6.5
98.2	-45.4
25.8	-13.4
48.9	13.6
-19.2	-38.1
62.9	-74.1
74.9	16.7
41.9	-65.8
76.4	-61.1
0.5	-27.6
46.2	82.6
-59.1	-34.1
58.0	2.2
-17.7	-92.5
-25.9	11.5
-26.1	10.1
-38.6	14.1
-20.4	-4.6
-17.3	-63.9
-74.2	88.5
89.9	95.5
15.9	-30.0
2.9	-14.8
-63.1	11.5
44.6	52.7
-67.7	63.3
34.2	-89.4
-74.1	-32.6
70.0	96.1
-43.4	-23.9
85.4	94.0
-14.8	43.8
84.9	13.8
-32.6	-56.8
-52.2	18.8
32.1	-76.5
20.4	-32.2
-7.3	-95.3
70.8	26.9
-29.2	10.7
-30.7	0.3
32.9	36.1
18.5	10.0
-51.0	6.3
68.2	-18.8
13.2	94.5
71.5	-35.9
-50.6	-56.7
-93.6	50.9
45.2	6.1
88.8	-1.7
-91.5	-88.7
40.3	-4.8
-36.9	20.5
-92.5	-53.9
84.6	-1.2
-66.5	9.5
20.6	88.4
-47.3	-8.5
-41.1	90.1
-51.9	-74.5
-54.0	26.8
-20.7	-43.6
62.8	94.5
-92.3	-9.2
-75.3	-74.2
2.5	13.8
-41.3	28.2
-78.1	58.7
2.5	35.4
-17.9	-37.6
41.1	20.7
32.6	-21.4
-15.4	-49.8
5.8	-57.2
-36.1	-27.7
-69.4	-97.8
-99.7	82.4
-92.3	-47.3
-43.2	68.0
-5.7	55.0
-92.1	-79.5
17.2	-6.3
76.6	59.6
13.6	38.2
-89.3	-57.4
5.9	67.3
-14.5	-83.5
0.2	-83.1
23.8	53.3
-81.3	-22.1
65.0	29.1
31.6	-10.0
-57.4	35.5
83.7	-46.9
38.7	86.5
27.4	-83.3
-44.8	-14.4
75.6	59.6
35.4	82.9
68.1	-48.9
66.6	-62.9
19.3	-10.6
-13.3	47.5
25.3	64.2
35.3	-38.7
-14.4	-46.0
-81.0	-63.3
-84.1	40.4
-27.3	-73.2
60.4	-28.0
91.1	76.9
77.3	-87.1
11.7	-20.1
98.8	-28.7
23.1	-9.0
3.5	81.2
66.4	28.0
-6.2	-6.9
13.4	-74.6
-12.4	80.5
39.5	-55.5
-4.0	-88.3
-90.5	-36.9
-11.6	-26.1
97.0	-91.7
69.4	26.6
49.0	-63.2
76.8	75.0
81.4	32.0
-49.6	19.3
-22.1	-21.0
-23.9	-34.6
-8.5	-42.8
-25.0	35.1
-59.9	-2.6
-50.8	5.2
26.4	-15.1
30.1	-20.3
-56.9	-50.2
67.8	36.4
82.2	72.1
38.9	-87.2
13.0	-54.7
-72.3	99.0
49.0	-18.1
2.8	-96.8
69.2	-52.4
-8.1	11.3
-82.5	-3.9
-87.4	-11.3
-41.7	95.3
-10.3	81.0
12.8	-75.2
68.3	-7.9
63.5	35.3
-51.1	-1.5
-14.0	15.7
-11.6	32.5
-80.9	-56.9
57.8	-26.0
18.8	-1.3
89.3	-43.0
-82.7	-42.3
-18.7	-6.0
49.9	6.0
13.0	12.9
47.1	-53.2
-91.5	-24.3
-91.7	-33.9
99.1	-31.1
-96.4	-29.2
-36.0	-83.4
33.8	19.9
-19.8	-38.0
-5.5	52.6
-74.9	35.5
61.7	-21.0
52.4	-88.2
92.7	-13.3
43.3	39.1
79.5	40.7
-76.6	-97.1
-80.8	-15.0
28.2	46.8
92.6	-26.8
29.8	48.8
15.5	30.1
51.3	-15.6
-3.8	6.2
24.9	23.8
68.1	-37.8
-48.2	-34.7
-98.3	-22.8
-8.5	-10.0
-53.0	98.5
84.2	-48.2
-38.2	-65.7
-92.3	-76.3
-27.3	91.9
-72.7	-44.9
26.4	75.1
0.7	-35.9
45.7	-85.1
-49.3	96.9
-4.7	56.4
-39.3	-1.7
43.8	41.7
-38.7	36.2
98.7	23.1
49.8	-45.8
20.0	-23.2
-94.6	48.8
-39.3	28.3
16.2	-2.4
57.8	-64.3
84.0	-41.8
-14.6	68.1
-5.9	88.7
6.1	29.9
53.8	9.1
92.1	0.6
-90.6	37.5
-40.2	69.5
-36.5	11.0
-67.8	-60.1
-28.6	31.0
41.1	55.4
-45.4	-96.0
-67.3	29.7
91.9	3.3
82.1	58.2
-4.8	68.9
-44.9	45.4
-68.0	6.1
-45.2	-96.0
31.2	-72.4
50.7	28.0
43.8	71.7
35.6	35.8
72.7	52.8
89.2	-82.9
64.5	-34.8
58.1	-88.8
-44.0	-71.7
9.0	-83.0
-2.5	-39.8
-75.6	69.6
57.7	-63.0
80.6	-13.4
95.2	79.5
75.8	36.4
56.7	-64.6
2.4	38.3
-98.3	63.6
-49.2	64.1
-33.7	97.4
-17.3	72.3
-84.8	43.6
43.5	4.7
-64.0	0.2
44.4	73.5
40.7	15.5
-81.8	-38.4
-88.3	-76.3
38.4	53.7
-86.8	-61.0
29.6	-20.4
-67.1	41.7
46.8	-62.1
96.4	18.9
-45.0	96.1
46.1	-8.6
18.0	57.0
86.5	63.3
51.1	-0.4
-82.7	28.1
-16.3	39.8
-17.0	-38.2
17.1	-80.1
37.7	-6.5
82.6	74.5
30.3	75.8
-35.6	8.5
-65.4	56.8
33.8	50.7
-22.5	93.0
-24.9	-41.0
22.6	23.2
91.9	-15.4
-45.3	60.5
-36.8	-36.4
61.2	-51.6
46.1	-19.0
-75.1	84.4
-55.6	-93.4
18.2	43.8
-73.7	-6.4
-67.5	-43.7
-32.7	-47.1
85.7	15.3
-76.5	4.9
-59.5	-44.9
-36.5	9.2
37.4	35.3
43.2	-31.5
26.5	56.5
30.6	-97.5
78.1	-79.5
-31.2	-69.3
87.7	-16.5
-19.9	-45.9
-8.8	-44.6
-64.2	-20.3
-1.4	-72.6
-44.9	-92.1
-38.9	-12.0
87.1	58.8
-44.3	-17.4
-51.4	-85.4
-80.6	-96.6
16.1	23.8
-49.7	-52.8
-61.4	70.2
45.6	-20.4
-10.1	24.2
-86.4	-34.4
99.4	59.9
-64.9	-75.1
88.5	-53.8
96.7	-84.0
-59.2	-31.1
-54.6	0.4
-4.4	65.9
66.0	75.2
85.1	86.9
-75.8	-53.2
37.1	31.8
-77.4	37.5
98.9	-45.2
-67.2	46.3
69.1	19.7
-13.7	-94.7
-39.0	-18.4
86.0	-21.2
-6.7	-14.8
24.8	23.5
-25.0	93.1
48.9	-42.0
-2.2	-22.8
-45.9	-11.8
6.7	65.0
54.2	-28.0
-95.0	68.0
-12.1	-79.0
66.9	40.3
-67.4	-7.1
46.4	7.3
70.7	75.3
47.0	33.7
-13.2	-29.3
75.8	14.4
96.3	-85.6
64.7	-13.6
-19.7	79.5
85.6	-17.4
80.2	85.5
-22.4	-50.9
61.8	47.5
94.6	-6.7
-66.1	2.4
-14.7	43.9
-99.4	67.3
39.9	7.3
-28.1	47.5
53.3	-15.6
68.9	-41.0
24.8	-62.5
-30.5	99.9
-33.5	-83.5
-23.4	-64.3
-52.0	-10.0
87.9	12.5
-53.6	-14.5
33.8	-89.5
-27.3	8.7
81.6	-33.1
-47.0	-70.7
0.3	-26.3
-18.9	-44.3
-85.6	-37.9
30.6	-46.8
64.8	68.2
3.8	18.2
21.9	15.2
-43.8	-48.5
90.0	-3.2
13.4	-57.0
-19.6	-12.1
-0.1	2.9
58.4	-93.4
28.6	73.0
68.4	91.7
20.0	-4.3
57.0	-89.8
-11.1	-21.2
-59.8	67.7
-23.4	10.1
-46.1	-69.1
-75.2	-33.3
-30.7	-7.7
74.1	-76.1
32.0	-14.0
-19.9	77.2
-33.6	15.5
-81.9	-2.0
73.9	-39.7
17.4	84.2
-72.3	-96.3
-91.9	-57.1
-82.9	63.5
81.6	55.6
27.0	29.5
-21.7	-25.9
-60.3	12.9
-77.2	-93.1
33.4	95.1
97.9	-17.8
-29.5	72.4
67.2	-86.9
72.8	82.1
57.0	21.2
77.5	-61.3
52.9	-25.4
-62.0	-41.8
-23.4	95.7
-86.7	25.4
-61.4	3.9
-13.0	-93.3
-34.6	-19.7
42.1	23.4
-72.3	36.4
-58.9	-87.7
-60.6	86.1
83.7	96.4
34.0	37.9
14.6	-6.9
-8.9	97.5
41.0	94.9
41.5	-37.9
8.1	22.4
-68.2	-67.5
5.2	85.3
32.2	14.5
-15.1	97.7
-95.8	39.4
-60.0	-88.0
46.5	-66.3
71.3	-6.5
67.5	-90.1
4.7	-65.8
13.2	34.0
-32.6	-50.2
47.0	-61.5
66.4	-72.6
-59.0	-26.0
-59.1	88.7
-89.4	-6.0
73.0	29.5
98.8	-91.0
-18.6	-73.5
84.4	78.1
10.3	-79.9
-72.2	68.5
43.1	-45.2
51.1	44.3
51.9	-27.8
-73.4	56.4
72.7	-99.5
91.8	-76.0
23.5	91.8
-69.6	-83.2
27.3	44.3
-78.1	-35.1
52.0	-30.6
65.2	28.9
-75.5	73.3
51.6	25.7
44.7	-93.7
-1.1	-2.2
-66.6	-22.0
56.2	89.1
55.3	53.8
-65.9	97.8
16.6	63.3
81.9	-41.0
30.7	0.4
94.1	84.2
61.2	37.0
30.5	86.3
-93.2	-18.6
34.5	-54.2
2.3	-36.3
-30.7	-65.6
-78.5	-54.3
-17.4	-8.5
-67.6	27.8
-7.0	-61.0
-51.9	-85.7
-45.1	-19.2
16.6	-63.6
29.5	-58.3
18.5	90.5
28.8	-3.5
-12.1	9.9
-75.6	-13.2
-2.2	41.1
59.2	30.7
84.4	-40.6
-32.5	-44.5
5.6	-40.7
-80.8	11.0
-90.2	29.0
28.3	85.9
32.1	-61.6
18.0	28.7
43.3	-6.6
60.2	-27.0
90.6	-59.1
3.8	44.7
-87.4	46.1
98.9	-19.0
-30.4	-70.6
-6.2	-48.8
48.8	83.8
34.2	-92.8
-3.3	42.0
-9.7	-56.7
-9.1	-95.9
-34.9	38.0
14.8	-59.6
-59.5	-84.8
-22.9	-35.3
62.0	8.0
-16.9	-63.7
-24.6	37.8
-30.6	24.1
-43.9	-65.7
62.7	11.8
-74.7	-1.1
93.4	-17.6
-52.4	-66.0
-76.4	-12.1
48.8	-12.6
43.0	-28.9
-11.5	-45.0
-79.7	66.8
36.4	-7.0
0.3	2.5
26.3	47.9
-79.1	-22.0
-44.6	-45.2
-49.6	82.9
-78.4	-6.9
-52.5	-10.1
83.5	-55.5
-66.1	19.2
-50.4	-42.7
-12.1	-86.9
-49.3	95.5
-27.9	1.2
77.8	-0.4
-28.1	-77.7
-46.7	1.8
-75.7	32.3
-21.0	-25.6
-28.0	-55.7
33.5	-0.3
-5.9	-2.3
77.7	83.1
-18.7	-74.5
-70.4	-77.3
-14.6	7.6
60.8	17.3
-45.9	76.6
-7.3	-31.9
-70.9	36.7
-14.9	-94.5
-52.2	17.8
-62.2	54.3
-48.0	-10.9
4.5	-75.4
-0.8	-3.3
-47.2	61.1
35.5	-35.1
12.1	72.0
-12.6	38.2
-75.8	45.5
29.9	76.6
-62.2	6.9
-11.8	-1.6
-47.8	-97.5
-72.7	69.6
80.0	62.1
-90.8	41.0
30.5	2.1
-24.8	38.4
60.3	-92.3
-89.9	34.7
-59.2	75.5
-85.1	98.4
-15.7	-99.4
57.4	-25.3
73.6	44.7
69.3	-27.9
-30.0	96.1
43.0	-24.7
31.8	-4.4
-31.2	79.4
-38.3	15.2
1.4	50.2
89.9	79.6
-92.9	83.0
82.9	-36.5
-96.4	-1.7
12.4	30.7
45.8	1.6
-65.7	94.1
80.2	-21.0
9.0	70.2
-32.2	-79.5
-77.6	-76.2
-33.7	72.6
16.3	-92.1
-58.4	95.4
-13.0	-37.9
-80.6	84.4
-34.1	-89.6
-30.6	74.7
49.3	86.5
36.5	-58.7
66.2	-0.1
-96.2	40.6
-85.8	12.7
-46.6	58.3
-92.1	-28.3
-3.3	-40.0
85.7	87.6
50.7	-28.9
-76.5	-34.0
66.0	83.5
-16.8	97.2
-67.6	-28.9
-59.6	39.6
44.9	56.5
-71.3	73.2
-28.5	88.4
-79.7	48.8
82.1	-81.7
34.2	-50.3
36.3	-95.4
-14.4	-23.4
62.1	-16.6
27.5	-49.5
51.7	25.1
-98.7	16.0
28.1	18.7
-73.0	-35.9
-18.2	-8.2
-98.9	-44.1
-94.1	66.7
97.9	-95.6
-28.4	-25.0
-73.3	-93.7
-46.8	94.5
8.1	-51.1
-66.3	-52.8
-18.6	-52.9
85.6	-5.4
-65.8	-5.7
24.3	12.3
-7.5	87.9
68.3	-88.1
-32.9	78.0
20.4	-58.7
-77.2	-14.0
-94.1	23.8
-85.8	76.2
-25.8	-53.6
74.0	-14.9
9.1	-35.5
-98.8	-93.0
-95.0	-82.1
-14.0	10.0
73.0	49.8
41.6	-56.1
65.4	-60.1
51.6	80.6
64.2	-66.6
58.7	-24.6
-87.8	-93.5
-63.7	92.1
78.1	-95.1
20.5	33.9
-94.4	65.0
-75.4	51.4
-95.3	-73.6
-19.4	-37.0
62.9	-71.0
-5.1	-45.6
-80.1	96.9
-94.8	88.7
1.0	24.0
-30.1	-56.4
3.6	-67.9
8.4	21.6
15.7	-46.4
82.5	94.5
-18.4	51.7
-77.6	23.7
-32.6	-89.1
-46.3	-55.1
-15.2	-20.9
-19.7	-50.1
-32.7	-5.5
87.5	-95.1
-76.6	-26.9
-92.3	90.6
94.9	-62.1
-47.9	-39.7
-11.5	-62.3
-17.3	-67.7
12.3	-90.2
-58.4	20.3
-94.8	83.7
52.8	83.3
-9.4	-96.1
-11.6	49.5
-8.3	-47.2
78.3	10.6
-87.3	97.3
-67.6	-29.0
-97.8	58.8
-93.5	-19.2
75.4	30.9
-56.6	31.5
72.5	-54.8
-20.3	-91.8
78.8	-60.4
-61.0	78.4
-72.9	-81.7
25.4	70.2
-39.2	43.1
47.2	15.0
55.8	71.7
87.6	76.4
11.1	99.5
-82.0	-28.3
22.1	88.6
-82.2	45.8
-17.9	15.7
-92.9	60.1
29.3	80.0
-35.7	82.8
-94.9	15.5
26.2	-40.6
-67.0	-2.0
-24.3	28.7
12.0	-32.2
81.5	29.6
67.6	-51.7
-39.5	-90.5
-31.0	-1.2
9.0	-63.2
30.3	19.8
